TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
18103872,9961488616,2020-04-04,Transfer,1970.76,Treat nearly the charge determine.
62287946,8939852353,2021-02-27,Deposit,4080.08,Season peace when start major loss thing.
74889954,7591188337,2022-02-18,Transfer,7977.35,Game majority provide bill parent serve area they.
70247087,8347252815,2021-12-09,Transfer,9515.83,Should two himself receive young sister.
31594380,8647315378,2020-04-16,Transfer,8672.9,When structure image lawyer.
41055491,3405634322,2022-07-18,Withdrawal,3977.46,Measure suggest edge drug if add.
23185437,6308325476,2021-12-10,Deposit,1506.84,List unit section day ready begin.
24667946,2363853522,2023-03-01,Transfer,4964.89,Half speech century respond.
35735486,476337264,2021-12-18,Deposit,6172.11,Against draw or carry among.
18194708,3450963856,2022-11-08,Withdrawal,3342.37,Fund doctor say upon itself foreign show.
78597861,1420776035,2020-06-21,Transfer,2813.5,With article practice wonder.
52048936,8644304822,2021-03-02,Deposit,9331.73,Long themselves manage because ahead leave.
83018728,4828510308,2022-04-14,Withdrawal,8787.01,Role machine edge her.
9260723,6771240685,2021-10-20,Payment,3475.11,Country media something throughout budget find off.
39497562,3300523274,2020-08-28,Withdrawal,2095.74,Stop in rule.
47306266,8074028000,2020-07-27,Deposit,1025.63,Source weight draw floor could provide.
33241734,3702813682,2022-03-04,Deposit,2654.28,Area degree mouth realize realize everyone.
16521368,9205821575,2020-01-19,Withdrawal,9691.74,Case edge debate still knowledge believe attorney various.
79535802,6181522836,2023-03-20,Withdrawal,7070.0,Accept relationship about risk.
2923900,7698084685,2022-02-24,Payment,3968.19,Structure training remember sign star heart.
33848074,7358750952,2022-04-11,Payment,5003.04,You serve determine magazine.
79433679,7561862168,2020-09-16,Transfer,2974.52,Particularly tend avoid find total score walk.
84783410,1366970792,2023-01-31,Withdrawal,730.4,Pressure structure other future ever.
67655717,8325953162,2022-01-09,Transfer,3384.21,Program animal site.
25948877,5444461820,2021-09-26,Deposit,1797.08,Shake enjoy hand tell political goal world.
66751712,10632889,2022-04-07,Deposit,3069.45,Dinner language short reduce remember soldier free.
92620677,6404503192,2021-01-24,Payment,4274.74,Drop five risk door office hand nothing.
62776376,2406426827,2021-02-24,Payment,7417.41,Picture indicate every stage task music all.
55594928,2650367622,2020-05-15,Deposit,6035.62,Her rise which talk.
61497541,1474316266,2021-02-09,Deposit,9463.86,Few adult important however citizen money.
72822339,5364795825,2020-09-20,Transfer,1820.21,Job major activity commercial.
33163981,2208566479,2022-10-10,Transfer,9733.09,Key dream sound environment significant site.
67131041,5611706278,2021-09-27,Payment,2727.54,Vote his field dog nature all.
65440832,7502620958,2023-03-01,Withdrawal,4221.02,Gun any no stock send.
49537998,284167956,2021-12-04,Withdrawal,7875.65,Pressure himself pretty also.
35190293,3017752458,2021-03-28,Withdrawal,7606.14,Development light ball form.
82058593,8681528726,2021-02-16,Payment,8677.47,Seem staff compare choice level challenge.
41523145,8477973691,2021-04-07,Deposit,8734.16,Left part leave single plant major.
84483182,90371223,2021-09-27,Withdrawal,3624.06,Any together establish yes.
14625987,1777867224,2020-11-15,Withdrawal,9588.88,Style gas might night.
34803040,4977343066,2021-08-29,Transfer,7013.77,Medical if watch.
75014674,4449857804,2020-12-08,Payment,4903.31,Say like far order form kitchen alone.
19872605,1421721025,2022-06-20,Deposit,1273.05,Apply fill may these start likely.
8516562,9662771106,2021-01-21,Transfer,3967.23,Positive usually least study across music southern build.
65456930,1944972891,2020-04-11,Withdrawal,8852.97,Describe place those least green measure fight.
8187506,2166243803,2020-11-23,Deposit,4047.47,Little image management nothing born.
79183881,4000454411,2022-06-29,Payment,4638.29,Right around PM unit.
15552089,4064185524,2022-08-26,Transfer,8246.16,Trial speak include establish organization away share.
13456412,1709154786,2020-05-09,Withdrawal,1423.97,Behind across administration start.
89036246,230534829,2020-12-30,Transfer,1848.29,Create light draw hair time.
92020094,6316134278,2022-05-21,Payment,8870.25,Concern plant ask long.
86320019,6786493482,2022-07-27,Deposit,4607.99,Teach fill understand threat fund century.
14070297,8510726438,2022-01-28,Withdrawal,9623.55,Herself production certainly fine expert chair issue.
74435557,3297278874,2022-12-07,Deposit,9706.42,Democrat exactly drug message father right identify image.
46495981,4152546608,2021-05-29,Transfer,479.06,Character office music pick your eye.
55294873,3333299198,2021-10-02,Deposit,5012.73,As campaign front seem cup.
53975217,1168537614,2021-11-07,Payment,3850.83,Apply themselves cut key federal surface.
78397486,8650868255,2021-01-06,Payment,8958.25,Affect anything current.
5239687,9344924796,2022-11-14,Payment,6884.09,Guess however support industry technology.
61390001,782756274,2021-05-16,Withdrawal,6072.26,Model team water full thus bring four.
1333409,7289353293,2021-05-05,Payment,1578.07,Capital actually own rather.
75771752,7593479161,2022-02-23,Withdrawal,7563.11,To buy agree media nation hard let.
40079484,8143951652,2020-04-27,Payment,6200.04,Specific article agree term evidence.
79960587,8061585176,2020-08-01,Payment,1219.97,Interesting major discussion expert.
57231637,2995337166,2021-08-20,Payment,2142.13,Eight hundred care range matter language participant.
45991518,2375278602,2020-04-19,Payment,3910.98,Scientist reveal wind coach TV.
70853073,4178826969,2021-09-21,Deposit,9322.56,Girl finish grow husband wall.
86549337,6570290358,2022-01-04,Payment,2174.11,Eye that fly here.
84585454,7649479416,2020-05-13,Withdrawal,9731.57,Generation mean offer often clearly.
27919772,7341073555,2021-07-11,Payment,8417.95,Show under room be.
48224746,6404355871,2023-01-29,Transfer,8367.02,Wrong beyond financial information be stock this.
94275642,4873498913,2020-05-11,Deposit,3795.19,Station few indicate hundred.
31955309,3792596593,2020-08-16,Deposit,5205.67,Ground country everyone.
92872064,215394372,2023-01-08,Deposit,5378.14,Attack goal article myself point their.
1144151,8811107570,2020-12-19,Transfer,7014.21,Remain second create treat key network.
7306448,3067126756,2020-01-06,Withdrawal,1835.55,Item provide event prevent through remain.
21153428,775120060,2023-01-30,Withdrawal,9538.7,Executive government establish without during.
77590820,6047108226,2021-07-30,Withdrawal,9034.98,Capital nice politics detail feeling wait account.
96202583,2170066699,2022-08-01,Deposit,5830.36,Still scene great business measure forget could change.
9104729,4801227996,2023-02-16,Transfer,3692.71,Clearly stay she significant TV any study.
65605422,3604221427,2021-02-14,Withdrawal,6755.66,Fine window quality yet idea test hit party.
48174108,5265509111,2020-03-17,Withdrawal,921.75,Subject teacher machine on recently foot field.
80862673,3130090526,2023-03-01,Payment,5257.1,Table college officer relationship event for Mr measure.
42792810,8414544792,2020-09-14,Payment,4607.61,Sound under window interest save most.
74357410,9766291892,2023-01-07,Withdrawal,4453.78,Father consider PM above computer again.
89134149,4135525943,2021-03-21,Payment,8814.15,History price now fill central ever hit relate.
32186021,4765156174,2021-01-30,Deposit,7159.68,Whose eight into participant agree pattern.
93943001,3490361467,2020-10-04,Transfer,1078.52,Matter see something whatever huge.
82551433,3230536338,2021-08-29,Deposit,6565.73,Very people each moment bag within body.
52158906,5603249111,2021-10-26,Deposit,7389.95,Type argue grow might.
14028711,2629398363,2022-08-21,Payment,6018.6,Foot either it last pattern reach.
54768253,9968913450,2020-03-31,Transfer,209.22,Well office rule agent order.
21937755,7401341198,2020-10-23,Withdrawal,6241.57,Center view game.
85917949,6907365211,2020-06-19,Payment,291.02,Camera almost tough professional with.
36265864,4956927344,2022-12-31,Withdrawal,672.46,Go church we still opportunity say person.
58504315,6512331801,2021-08-26,Payment,5801.14,Live pressure suffer recently add plant three reach.
22693671,4488210072,2022-03-19,Transfer,2027.79,Data hand federal thought year bag free.
15039870,6103772556,2023-01-12,Payment,2360.72,Toward high along successful support.
88904224,5530445369,2021-08-16,Payment,468.37,Machine anything reality example.
33249772,1706661017,2022-05-03,Payment,2582.55,Star should piece spring relationship similar.
22595425,9647261296,2021-12-04,Withdrawal,8573.69,Speech money better marriage newspaper Mr try.
80383481,45415718,2022-05-07,Deposit,8790.46,Teach too theory maintain blue attention material crime.
53530482,4328223488,2021-01-12,Deposit,2523.88,Marriage environmental important look property none turn.
7919829,1405571602,2021-06-11,Withdrawal,6853.04,Set see body close.
50308445,2256066002,2020-01-31,Payment,9507.21,Role well easy standard now.
18646933,8015249066,2022-01-06,Payment,2247.12,Democrat as yes station law.
95499737,6499616102,2021-03-24,Transfer,9690.28,Travel avoid try natural personal notice eat.
95794283,2174573324,2023-03-20,Deposit,1561.35,Car and relationship teach show.
96290294,1245279467,2022-05-23,Payment,2566.79,Blood laugh once it something among.
16463738,9533652100,2020-02-06,Transfer,8684.15,Until maintain think red way physical catch.
52801359,9028097299,2022-02-25,Transfer,3732.99,Third collection term child if anyone perform.
29555268,206248561,2021-08-20,Transfer,2729.09,Perform rock hold home degree civil family.
45659684,2120056245,2022-10-26,Deposit,9336.24,Baby back land nation daughter.
51731835,3976822712,2022-04-14,Transfer,879.8,Perform together off become voice beyond.
7904409,2674958953,2022-02-19,Deposit,4018.21,Above push young agree every discussion region.
89587762,637857107,2020-09-09,Deposit,8877.44,Action list per condition system.
94390208,2880591160,2021-02-09,Transfer,6222.97,Best dinner training section sort remember great.
60492624,9586788979,2021-05-31,Transfer,3385.3,Listen finally door go another case or.
29587384,9451186794,2021-09-23,Deposit,6502.02,Generation of without information amount economy without.
33570872,3271783628,2021-09-18,Payment,6409.32,Fish list far heart can story.
98034201,6733337007,2020-11-15,Deposit,688.04,Law sometimes play middle modern.
39383995,3541172699,2020-08-14,Withdrawal,6098.52,Goal while report but.
52020803,5312843500,2020-08-11,Withdrawal,6035.26,Pressure feeling realize treat foot head.
1561091,5616996641,2022-06-05,Payment,8927.92,Young not election culture maintain talk next.
51607033,6656836601,2022-10-08,Payment,5013.75,Stop part evidence learn.
57177154,3330656776,2022-01-06,Withdrawal,8623.21,South hope family one.
69314209,6473342072,2021-03-06,Deposit,8572.89,Heavy indicate approach stop walk guess former today.
54767539,837659928,2020-01-26,Withdrawal,6040.92,Back whatever attack despite forward summer water week.
44362086,6981687001,2021-06-08,Deposit,9750.8,Table within single far thing series.
8782868,7796990539,2022-09-01,Payment,7651.6,Any plan avoid reduce sister expect.
12785584,4854482498,2022-08-03,Deposit,782.73,Own camera morning because grow culture plan.
52306200,1363485499,2023-01-27,Payment,2011.86,It nice huge certainly beat federal.
24446741,6397085172,2022-08-04,Deposit,482.58,Who international forward sing article right.
82136508,7650164440,2023-03-22,Transfer,798.92,Involve ready when attorney establish.
85332536,2221122689,2021-04-06,Deposit,1700.18,Grow theory author air available enough mouth.
17603750,1591586190,2021-10-29,Withdrawal,3449.2,Southern field open myself career.
4870912,4255913593,2022-10-07,Payment,9013.33,Rich thank market defense.
53526584,5568423065,2020-01-24,Transfer,2084.86,Team senior wall majority once.
6662827,3213645092,2022-02-09,Transfer,7951.28,Whole general whom billion executive easy city white.
69213273,5768063133,2021-02-06,Payment,5670.69,Pattern side everyone either ever deal.
51864983,4452809740,2022-12-03,Transfer,8264.39,Dream again issue force.
77233261,8294039352,2020-01-21,Transfer,7829.03,Could visit left law.
12478287,1412847444,2022-01-09,Withdrawal,2349.54,Every above blood option news.
53436889,4521324989,2023-01-22,Deposit,413.37,Enter believe officer life.
89722945,9844927932,2021-07-17,Payment,4504.6,Use data character let chair.
51013826,8704320347,2020-08-18,Payment,4582.46,Listen specific north set organization.
28047608,4447169168,2020-10-23,Transfer,246.41,Clear when before the image break experience.
66269564,522138395,2023-02-17,Deposit,1022.87,Color picture left gun read.
40623237,8847637436,2021-04-07,Withdrawal,7500.76,New operation feel gun concern.
66008819,6421226916,2023-02-01,Withdrawal,9842.54,Husband heavy paper challenge.
73947686,247642452,2021-05-25,Transfer,6380.42,Cover space institution have morning follow.
19279963,8327536881,2022-04-15,Transfer,8033.54,Ball ever season old.
5890871,4064446788,2021-07-24,Transfer,4646.92,Young clearly pretty.
67879558,9715295011,2022-03-17,Payment,9610.05,First new manager pretty take bed.
66623727,1424846749,2020-09-03,Payment,8873.15,Exactly myself foreign law.
30682812,9160464397,2020-05-09,Deposit,3640.35,Firm race beyond these late two family.
5406299,2142418833,2021-09-28,Payment,9516.68,Wrong pretty include most deep land old today.
94788066,6535441121,2020-04-03,Payment,4571.33,Kind difficult fact various.
84452825,5016496701,2021-04-28,Payment,3405.4,Week marriage central beat would.
86234164,7220834333,2022-07-08,Deposit,3710.55,List begin night series stay anyone policy.
38387638,7130190103,2020-06-14,Withdrawal,9758.67,Air help offer.
92055413,2324788663,2020-06-05,Payment,2605.95,Baby nothing score.
23577556,4345568234,2022-10-29,Withdrawal,9039.64,Very box recognize unit religious push cold but.
24343747,3399503972,2021-02-09,Withdrawal,6598.33,Whether reach thought people force either information.
