LoanID,AccountNumber,LoanAmount,LoanStartDate,LoanType,InterestRate,LoanTerm,MonthlyRepaymentAmount
85901691,4197443952,32541,2011-09-01,Mortgage,3.87,10,616
7063758,9120580164,40647,2011-01-19,Personal,9.08,10,670
51980673,1157404350,21603,2012-07-13,Auto,4.71,10,1644
66896183,7363427470,11844,2020-08-06,Personal,5.69,30,470
40050990,9741655367,41461,2020-10-17,Personal,2.93,15,883
14798857,2023096807,12397,2010-01-18,Auto,2.92,10,635
49498541,5205514707,45319,2018-12-26,Auto,4.48,25,773
8655900,9892747764,24242,2011-08-21,Personal,6.48,25,1808
50674222,685553163,5628,2011-07-29,Auto,7.48,15,940
13362802,1484330178,24774,2018-07-10,Mortgage,1.59,30,890
6288963,2275665835,37277,2022-10-01,Mortgage,8.89,15,1476
97251951,1478055669,18263,2014-06-19,Auto,3.49,15,1421
67300946,9534130906,25368,2012-11-06,Personal,6.83,30,515
19889014,13068659,37368,2011-01-04,Mortgage,3.01,25,887
92180019,949205089,10182,2017-07-01,Personal,6.1,30,1405
82163132,6746188668,46917,2019-06-15,Mortgage,6.46,30,1601
5057737,265366063,41600,2014-01-30,Personal,6.93,10,483
93271814,1097065617,46859,2022-01-10,Auto,6.74,20,1366
41934343,9717863111,14765,2021-08-02,Mortgage,1.53,20,243
621796,4760205893,14507,2017-12-22,Personal,4.58,25,1611
5707219,5789030007,38146,2020-06-22,Auto,3.75,25,1082
41438502,8152296383,45461,2013-01-25,Mortgage,3.72,20,1051
81643793,4062856297,42818,2012-12-26,Auto,5.33,15,1561
7573018,5155323738,28091,2013-09-07,Mortgage,9.23,15,1971
141296,4859223783,7410,2012-03-27,Mortgage,8.87,25,900
92345570,1703765249,23373,2021-11-29,Personal,3.9,20,654
61848358,5347909691,26104,2013-09-17,Auto,7.2,30,583
29427460,9618024601,35803,2020-10-04,Personal,3.13,15,1078
24540689,2372621456,49441,2021-01-03,Mortgage,8.48,25,1796
68573409,9754180730,13587,2011-12-29,Mortgage,8.75,30,1614
66629165,2464871203,49976,2010-09-12,Auto,9.17,30,476
99267337,3054482234,41686,2010-06-01,Auto,3.63,20,321
27848062,978038911,30979,2015-08-23,Mortgage,3.85,15,638
42739977,6174006417,23496,2016-11-12,Auto,4.08,10,1616
74318142,346323591,11217,2014-09-29,Personal,9.84,25,953
86303751,6637385271,31971,2018-01-13,Mortgage,5.18,10,948
53821661,1800591284,36337,2019-01-03,Personal,3.49,25,1036
12965273,4264568091,5004,2016-03-20,Auto,4.43,30,1618
15253312,9070228155,47849,2010-09-30,Mortgage,4.28,15,620
58041271,6785791379,14408,2013-04-26,Auto,2.47,10,538
9313294,3941298219,35455,2011-08-12,Mortgage,3.49,30,1509
57066973,8338949338,23008,2012-02-11,Mortgage,4.24,25,1007
69192463,6826201902,38715,2010-03-31,Personal,5.83,10,1490
11614394,4649468063,49267,2012-03-16,Personal,3.0,15,388
45948198,9474025144,8084,2015-10-19,Mortgage,2.35,30,480
69902686,4741886848,28981,2019-04-18,Auto,9.57,20,1568
26786011,2466195333,18700,2011-08-20,Personal,9.63,30,1406
77141358,2529851504,40868,2020-03-05,Auto,5.35,25,1358
22427934,6833486374,47900,2017-03-01,Auto,2.89,10,648
24317057,2735870948,19367,2019-09-24,Mortgage,9.41,30,1968
27708250,8612977786,29211,2015-06-16,Auto,3.15,15,1424
52239047,9616163724,30524,2016-09-03,Mortgage,7.04,20,231
38381125,365224958,11303,2016-07-03,Personal,8.44,25,703
46335521,4075231846,30705,2021-04-30,Personal,3.08,10,1897
47033737,8025340752,9557,2011-03-29,Personal,8.62,20,645
24397611,803512840,28188,2016-11-14,Auto,8.22,15,660
45855777,8670017680,28373,2020-07-07,Personal,8.92,20,545
48095892,7309500379,32587,2019-07-04,Personal,4.91,25,1263
39198352,439243426,16939,2019-03-28,Mortgage,5.04,10,1190
6162152,5598846611,28516,2020-10-31,Personal,8.42,15,664
48123251,8528034807,34338,2018-03-04,Auto,3.53,30,1006
85053068,833401520,19429,2018-08-03,Mortgage,2.65,25,1308
57333007,5440606702,9598,2014-09-06,Personal,8.7,15,1965
86316005,1389125565,32593,2011-12-27,Personal,1.88,10,1830
83341113,8553255684,14216,2013-08-10,Auto,5.53,20,526
64857824,8077023684,5214,2021-11-29,Personal,1.73,10,1112
13732758,2838427024,6235,2022-08-31,Mortgage,5.22,20,1673
55230996,2154585697,37800,2014-10-05,Auto,7.84,15,1496
28307019,5660080494,22312,2010-01-19,Personal,3.16,20,1967
18213734,8414050313,30301,2012-05-03,Mortgage,1.55,25,1699
30232385,8209021533,17364,2014-10-19,Personal,3.45,15,1766
3968877,9930359859,31220,2010-11-09,Mortgage,2.0,25,836
30136288,9582188850,26850,2021-04-17,Auto,5.92,25,1646
39667173,9697740957,5031,2011-07-13,Personal,9.48,30,1851
70694434,9967944121,29283,2020-02-11,Personal,5.65,30,226
44073241,9236821274,45174,2011-04-26,Personal,2.59,10,1018
75568381,8396786388,18705,2017-08-31,Personal,8.1,25,291
3927032,5843927130,34990,2021-04-01,Personal,5.93,10,972
84467946,7647450469,22815,2013-01-06,Auto,8.65,20,1848
46714240,582990085,7685,2016-05-11,Auto,5.56,25,1593
16707652,3312436724,18247,2022-03-09,Auto,1.53,15,1035
36391089,7712478220,20466,2022-05-05,Mortgage,3.3,20,1961
97882525,8113307949,21868,2019-06-12,Mortgage,9.96,30,250
72346267,3307796147,33125,2022-04-16,Auto,2.3,25,758
95004774,2987256107,17912,2021-02-18,Auto,7.78,15,1863
11554742,716047245,20788,2017-10-03,Personal,1.54,25,693
98358612,3820571468,35632,2014-03-22,Personal,4.11,30,335
15332536,1849024440,11855,2019-06-09,Auto,3.12,20,1718
5887289,7996661765,5134,2020-04-27,Auto,8.02,25,514
55847292,5898135068,49454,2010-08-04,Personal,4.37,10,1765
38057475,7862329582,46409,2021-07-30,Personal,8.83,20,972
75088403,9470689793,28757,2016-08-05,Auto,3.91,25,768
69355394,767307580,40272,2011-05-17,Personal,7.51,10,1527
97136233,2053350795,45815,2016-01-05,Auto,8.34,10,1839
16563599,6772756161,19483,2022-01-05,Auto,8.9,30,1411
69549735,6032006258,11213,2016-08-17,Personal,6.62,25,1047
44277358,6902342341,14447,2016-09-17,Auto,2.73,15,430
14402493,4679013504,27606,2017-09-26,Mortgage,4.84,30,398
62338701,1550573387,43230,2014-12-07,Personal,5.67,10,1440
59052557,8493464373,8844,2021-05-11,Personal,6.63,20,606
80382293,3933812423,24459,2015-05-05,Mortgage,7.3,25,1698
85566987,5450319235,29748,2019-06-11,Personal,2.05,20,306
33761364,8072146820,30182,2018-02-26,Mortgage,8.15,20,1967
87167967,9836075675,14829,2012-02-18,Auto,7.97,10,1504
51312288,77401660,46992,2020-09-28,Auto,2.83,25,864
75438280,7760853977,41084,2019-03-26,Mortgage,8.87,20,722
37236792,5889385927,43642,2011-12-04,Personal,1.86,20,1167
99807103,3575901932,15878,2014-04-29,Auto,6.12,10,1803
60824081,2008894197,5051,2013-03-14,Auto,2.59,15,1066
29471470,589374871,7674,2011-11-28,Mortgage,5.13,30,1365
93309236,7992557217,24148,2018-09-20,Mortgage,4.76,30,1462
17248502,375093737,48718,2012-05-06,Personal,4.26,15,884
47395738,7623577016,46027,2010-03-04,Personal,8.35,10,1732
39112314,5089134157,40327,2020-08-30,Auto,6.17,25,1470
49950356,4907076317,11689,2022-09-08,Auto,1.95,25,359
25535410,2140153184,31318,2018-07-24,Auto,1.93,20,1844
68973331,5128237074,20991,2017-07-17,Personal,7.28,30,923
41648693,319862025,8026,2022-03-25,Auto,5.11,10,291
87642914,811279210,40932,2016-01-25,Mortgage,4.56,10,1837
56490388,1566921255,13867,2017-10-10,Auto,6.35,10,1855
94658598,5240295513,30430,2020-05-28,Auto,4.52,20,1417
58988030,9178613175,24815,2012-12-04,Auto,6.51,30,211
25082199,5295844881,45851,2014-12-10,Personal,6.76,20,717
46871392,8834483505,37798,2019-03-21,Mortgage,9.89,15,899
58599604,9607330891,19209,2021-10-18,Auto,1.52,20,1517
38558670,6456141860,18793,2010-02-24,Auto,4.53,15,516
69903211,2437983804,5235,2020-02-18,Mortgage,7.94,30,1663
14514110,8969172591,10846,2012-04-05,Auto,4.06,20,1545
233150,6069701001,33114,2022-03-15,Personal,2.4,20,1453
98947157,2149059357,48707,2020-05-23,Mortgage,9.26,25,564
72963103,2750765433,24042,2020-07-17,Auto,2.15,15,1124
59278098,5274386142,10010,2013-02-28,Mortgage,9.26,15,1915
5990708,1447663174,49828,2017-08-27,Personal,7.9,10,1099
87341239,2606317726,21792,2021-06-12,Auto,6.3,25,1239
4224162,8239645633,29642,2018-12-30,Mortgage,9.92,20,1559
3240978,2174193642,30968,2015-05-18,Personal,1.81,25,531
70526037,231113578,48475,2010-02-05,Personal,8.96,10,779
74215707,9187795620,5886,2013-11-30,Auto,6.16,25,1540
74333601,2322604757,5615,2019-08-16,Personal,7.16,10,388
81505606,3185187216,46282,2013-08-21,Personal,6.34,25,1484
25549045,3423608607,19065,2018-11-03,Personal,4.45,30,703
41561745,8155036421,45891,2019-02-04,Auto,6.04,15,1016
29454854,3526030115,6292,2016-07-01,Auto,8.36,15,1140
25919798,4947143719,10483,2017-12-11,Auto,5.58,15,242
41469498,504142885,26716,2019-08-13,Personal,1.82,30,1319
34301273,6148596360,27851,2010-12-02,Mortgage,5.11,25,303
19867427,6541445728,43016,2018-11-29,Auto,4.48,10,1067
82594177,7537041167,29222,2021-05-11,Personal,4.76,20,1352
20546746,5656166037,17261,2016-09-17,Personal,3.85,25,1961
70296968,3325508197,30445,2016-04-03,Auto,9.27,30,267
36443847,3265998284,45751,2018-12-11,Personal,2.82,15,1477
47909217,6944477499,5515,2021-03-01,Personal,4.05,25,1807
70234633,868489610,18155,2012-05-19,Personal,9.84,25,1618
37607390,2239205900,20897,2014-07-15,Mortgage,2.98,30,1875
69282613,5236778801,38108,2016-08-06,Mortgage,6.49,15,1048
96104267,7045997886,24520,2021-09-12,Auto,5.27,15,1389
49697833,4844748462,37720,2019-04-24,Personal,2.38,20,1350
16486824,6209765719,40504,2022-08-20,Personal,5.89,10,1236
64569460,9108164614,16833,2013-03-14,Personal,1.54,30,412
2512832,7641184921,40481,2012-07-03,Personal,3.63,30,273
28740891,6860264647,12061,2017-05-03,Auto,5.09,15,958
32490098,3742533490,22435,2014-09-13,Mortgage,7.89,25,205
99216030,7736552424,19407,2015-10-13,Personal,9.91,20,1503
84551786,5740176267,26364,2022-06-22,Auto,8.2,30,1563
99130457,9911681150,8138,2014-11-17,Auto,4.01,25,1545
66854241,6849953260,19740,2022-12-22,Personal,8.99,15,248
79103315,4581563906,17754,2020-05-28,Auto,4.15,25,389
44963090,6348652551,18206,2011-12-28,Mortgage,2.04,10,408
89044166,3727198201,22189,2014-11-07,Personal,1.83,10,1114
11154247,3162582016,43289,2021-12-28,Mortgage,9.4,30,608
20771756,6882225450,8965,2016-01-16,Mortgage,7.56,20,695
93341214,1900901079,6381,2020-06-06,Mortgage,4.47,30,1065
39616231,5873439544,35124,2021-01-31,Mortgage,7.08,15,766
83466877,4963931490,40162,2010-04-09,Auto,1.91,20,931
46792716,5555220994,13858,2013-04-03,Mortgage,4.62,25,470
33927709,1372999864,43800,2021-06-26,Mortgage,1.61,20,257
63886102,6835053924,29619,2014-04-20,Auto,8.09,15,471
57212863,2604367258,32112,2021-02-08,Mortgage,9.98,15,537
70698317,7492134384,14425,2019-04-25,Personal,8.46,20,1433
41778707,64773298,28238,2021-06-14,Auto,4.06,25,699
63401049,7876461098,9666,2015-08-19,Personal,7.48,15,1611
67229183,6035563446,20376,2011-05-28,Auto,1.81,25,1569
90775213,7920138986,25220,2011-05-19,Auto,1.9,10,1566
33154083,4436954333,27925,2017-05-13,Mortgage,2.57,10,233
48896996,7867047429,45795,2020-08-03,Auto,9.52,30,1621
71362702,8975637024,39927,2011-04-24,Mortgage,9.26,15,1324
3561886,9834962204,41423,2012-03-26,Mortgage,4.38,15,1522
14591714,1523164110,32110,2022-06-16,Auto,2.49,30,1124
71017519,8775862898,6398,2016-10-04,Personal,2.59,25,975
92753974,3158543140,14668,2018-09-22,Personal,6.7,10,922
47511762,1075801517,41184,2019-11-14,Personal,9.96,15,385
81781316,797495130,28511,2020-05-25,Auto,8.49,10,1674
56188899,1714362058,12553,2013-04-14,Mortgage,4.03,20,1445
106736,5465275312,19542,2010-08-24,Personal,4.56,25,1209
37727097,6100303099,44071,2013-05-14,Auto,9.08,25,1360
92137325,323704605,10337,2018-09-04,Personal,1.84,10,589
10775520,6767544174,38246,2018-05-18,Personal,9.27,20,754
57794500,9064231606,18947,2016-11-13,Mortgage,4.6,10,1390
93555872,7655623645,37316,2018-02-19,Personal,2.4,15,1773
79069481,4519023801,33087,2016-02-17,Personal,6.85,15,1322
22838680,3364072077,21708,2019-01-03,Auto,7.27,15,858
59579079,7291216869,23469,2016-10-25,Auto,1.75,15,515
89289793,6768910144,5718,2010-11-30,Personal,2.98,15,1210
66570209,1806753296,25435,2018-04-06,Mortgage,3.94,10,1350
21253246,8905842041,33756,2019-06-09,Personal,3.5,10,1890
74114933,4638922340,34853,2019-07-29,Mortgage,7.79,30,471
26084929,7206869929,43210,2013-06-30,Auto,7.14,30,854
59516322,4639449822,15495,2012-10-26,Personal,6.85,30,331
39856320,5371516176,24427,2014-10-28,Personal,4.75,20,882
57429517,1755842330,27881,2014-11-23,Personal,4.92,10,1551
47010525,6975602037,16306,2015-04-24,Personal,2.75,15,728
12335178,5503714265,15547,2015-10-18,Auto,2.86,10,416
7540985,2987758659,7927,2021-06-09,Mortgage,4.14,25,497
72857437,2132842668,44751,2015-05-24,Auto,8.84,20,813
97249708,9855348349,36505,2015-12-04,Mortgage,5.24,15,1926
72348367,5794027562,37907,2016-03-10,Mortgage,9.71,20,1410
83353166,6609827946,27875,2016-05-30,Mortgage,8.58,15,630
35669827,3567376045,41493,2014-01-14,Mortgage,1.6,20,816
97399070,6211486201,49399,2016-04-12,Auto,4.96,30,942
47224815,5627387767,47345,2014-05-29,Auto,7.14,25,437
48329061,621575494,25302,2015-10-14,Mortgage,3.94,15,289
15613597,5494272065,21738,2017-04-20,Mortgage,5.23,20,1077
78110452,5109553004,26456,2010-08-10,Auto,4.7,10,1015
12868061,1966949712,10696,2013-04-28,Personal,6.1,20,1841
41607166,7857368762,38497,2014-09-02,Auto,3.0,25,289
24285526,2506989650,18290,2014-01-17,Auto,3.77,20,1178
15361440,4368591811,26527,2010-10-25,Personal,5.03,20,1208
3675181,3757302605,19967,2021-05-30,Mortgage,2.8,15,1860
44442857,4858103250,13068,2020-12-17,Personal,7.97,20,1340
16609307,717179591,28369,2010-05-20,Mortgage,4.69,30,1673
42780921,3997646887,8776,2011-02-20,Mortgage,5.98,20,1520
8547183,160000264,17388,2014-09-12,Personal,9.56,30,1846
24086147,2028243187,13084,2013-12-08,Auto,8.17,30,1091
22720850,2648748669,11581,2010-11-15,Auto,5.75,25,1730
50284031,2112179079,9588,2010-12-24,Auto,6.28,30,1979
27318273,5352833060,37936,2015-02-20,Personal,2.52,15,1712
24392556,3377245069,49693,2018-10-08,Personal,5.41,20,1126
50472384,7264800347,41539,2019-11-12,Auto,6.41,15,1419
40019429,6728864497,19347,2016-11-30,Personal,5.12,30,1413
70759354,2030393792,25092,2013-11-13,Mortgage,2.5,25,1532
27148772,1000519587,13450,2015-05-24,Personal,4.85,20,1240
74369133,504158170,39532,2020-02-17,Personal,8.53,20,407
20698522,6218004035,14294,2010-05-14,Mortgage,3.39,15,1052
75193680,325049722,44546,2015-01-24,Personal,1.62,20,1271
72551651,8373879091,47114,2012-09-10,Mortgage,9.12,15,1196
2186747,7732320953,16183,2015-02-12,Personal,5.21,30,355
51722896,7495697719,31565,2016-01-24,Personal,4.61,30,799
12597282,5088892906,24878,2021-09-20,Auto,5.77,10,1393
59705933,3310291398,35022,2010-09-13,Mortgage,5.59,25,914
45312913,433594954,9563,2017-08-06,Mortgage,7.52,10,932
368522,1467902156,14992,2013-01-07,Personal,3.76,20,1365
99345012,4796811078,28712,2022-08-06,Mortgage,4.2,30,1695
99423845,6098756392,13633,2020-02-19,Auto,6.85,20,1371
15660423,631728705,49698,2022-08-06,Personal,4.63,25,1185
24709581,8466823541,33222,2011-10-01,Mortgage,4.78,30,1888
81822941,8916343410,11085,2015-02-22,Mortgage,8.6,10,1018
56084268,8773028206,37082,2019-10-28,Auto,3.17,30,803
53233961,7783836997,35365,2014-03-13,Personal,9.63,10,560
7496416,3318022264,21732,2017-11-07,Auto,1.75,15,740
441672,2922687214,8394,2020-09-11,Personal,7.47,10,286
79514202,8938912747,44657,2021-07-08,Personal,5.56,30,1254
72461678,7463180683,20664,2021-01-15,Auto,9.65,10,1517
7757067,924714867,22191,2019-10-01,Auto,6.78,30,695
416125,3896801554,5057,2012-03-04,Personal,2.69,10,1202
34240956,3704367917,41089,2012-04-07,Personal,8.2,15,1852
50112177,9656095682,33978,2011-05-08,Personal,6.51,15,903
74020483,4567160920,44618,2012-09-14,Personal,7.58,30,991
44498936,1662880323,6256,2014-11-29,Auto,3.4,25,795
68010743,107617294,49147,2014-01-10,Auto,7.47,25,249
73419827,7875953053,20213,2011-09-25,Auto,9.72,20,202
77555412,4283260881,38065,2016-03-25,Auto,7.24,30,1972
16529822,2243642636,11652,2012-01-01,Mortgage,3.6,25,1129
80313857,7447868845,47070,2010-03-11,Auto,4.57,30,1268
51999867,2318372321,26676,2017-01-21,Personal,5.18,30,1756
70679209,6859610400,31184,2022-07-06,Auto,9.61,25,353
24310413,5843520902,13080,2010-06-15,Mortgage,3.58,20,1651
13869179,7854797723,13037,2018-02-09,Personal,8.99,20,1119
53269428,6224059736,46496,2010-09-16,Personal,5.5,30,486
79128545,858257169,37194,2017-04-25,Personal,6.19,15,1754
10888929,6001687279,36890,2022-02-01,Mortgage,7.35,15,779
76468033,6314158174,23819,2012-10-22,Personal,5.12,25,1365
2296390,1314175474,26525,2021-02-01,Personal,2.07,15,496
32669583,8064555864,28755,2022-12-05,Auto,7.57,20,990
23208871,8268799391,44913,2011-05-31,Mortgage,1.59,20,1535
68315145,4594613048,18689,2012-06-14,Mortgage,9.26,20,1250
65078041,3945080752,25115,2020-02-28,Auto,9.69,10,234
37313624,90291286,16253,2019-03-29,Mortgage,5.88,30,1877
24734823,7587807287,26104,2021-12-31,Personal,9.18,30,523
17289586,969675042,8329,2013-09-13,Personal,7.95,20,1076
66981579,6014570927,49835,2012-11-03,Mortgage,6.78,10,1374
13049157,8795720185,21177,2018-09-28,Mortgage,9.54,20,1292
17667711,7153297861,11818,2010-08-28,Personal,7.77,15,456
48162257,184139005,15633,2011-09-26,Personal,3.34,10,723
68829512,5401954136,29329,2018-05-30,Mortgage,6.27,30,891
71763778,1855753647,8713,2010-09-23,Auto,9.85,15,915
91109354,4907730925,36088,2019-01-28,Mortgage,1.91,25,442
44105670,7818796362,23411,2017-01-12,Auto,8.92,30,1312
84319381,3652893033,34054,2021-09-27,Auto,7.4,15,1601
63527672,8185217905,32569,2021-09-06,Auto,8.53,10,245
62172160,7197839866,38848,2013-04-29,Personal,1.95,30,1348
86721158,6577283735,8649,2015-08-15,Auto,7.09,20,1246
60779676,9675834125,14296,2021-04-29,Auto,8.66,15,1823
22450002,5642546644,20738,2015-02-24,Mortgage,1.6,10,1387
44715066,5263844683,11064,2011-09-14,Auto,9.68,20,1640
20293754,3953802309,36442,2010-05-09,Mortgage,3.94,20,1925
35965615,5191862732,49883,2022-07-30,Personal,7.62,30,452
3281828,9969986087,28241,2012-09-28,Mortgage,6.6,30,1927
48491586,6437058542,27193,2021-01-31,Mortgage,9.07,20,1060
63178099,372432720,17020,2013-11-01,Mortgage,3.93,30,1003
8610548,2936475553,8488,2020-04-11,Auto,4.15,15,1551
21024901,761054938,29965,2014-11-22,Mortgage,6.12,10,843
89624300,8676237122,38362,2012-05-14,Personal,7.05,30,1052
28223001,2579297598,47794,2015-08-03,Personal,4.31,10,573
69676036,7361767489,38471,2022-11-10,Mortgage,9.44,30,1200
15923913,9695022648,41161,2018-11-07,Auto,8.14,25,481
71984951,4502390319,39549,2015-03-19,Mortgage,5.43,30,210
5887028,2724119221,13173,2020-10-09,Mortgage,2.93,30,1069
71265301,1456658765,48730,2011-05-22,Personal,2.63,10,1507
93849080,2010147999,25070,2018-09-30,Personal,9.96,10,1706
71431055,5692306097,27244,2014-03-04,Auto,7.29,25,1403
35723057,4287698708,44716,2010-07-10,Auto,9.4,20,449
1644299,7420978024,36640,2016-04-09,Mortgage,7.92,20,587
33814029,3408169741,10171,2020-02-25,Auto,9.14,25,360
4233968,9632357377,31562,2019-10-09,Personal,6.42,15,952
12912199,9891728354,12653,2014-12-01,Auto,9.25,10,715
90479853,6055875755,6637,2017-12-04,Auto,2.35,15,698
25164530,5569245913,18360,2019-11-07,Personal,6.33,30,615
11292427,784271181,46600,2016-08-05,Mortgage,9.82,10,943
83073441,1918108742,37776,2014-12-18,Auto,3.41,25,1386
53566826,9720642231,46888,2011-04-23,Personal,5.67,30,1820
95656643,6897110910,38596,2015-07-23,Personal,7.21,30,1576
17400231,824447559,45930,2014-11-23,Auto,2.78,25,1361
43176024,8580533331,36913,2021-05-13,Mortgage,9.15,30,630
35210898,9973578922,40264,2011-10-24,Personal,6.64,30,1805
