CardNumber,AccountNumber,CreditLimit,CardType,ExpiryDate,CVV
2248021488831698,7875953053,7868,AMEX,2028-10-23,832
4275710011407776,4283260881,5429,MasterCard,2026-12-09,444
6011579789996219,2243642636,7234,Visa,2024-07-20,871
4086527220010680844,7447868845,5498,AMEX,2024-09-13,731
501898371874,2318372321,4427,Visa,2029-07-23,697
6011103707948903,6859610400,2767,AMEX,2025-05-14,079
4690975338788680,5843520902,2897,Visa,2028-07-29,941
3581769621129247,7854797723,8076,MasterCard,2024-07-23,707
503843904288,6224059736,5204,AMEX,2026-01-10,122
4496917421568,858257169,2208,MasterCard,2024-10-05,428
4305609839223427514,6001687279,2762,Visa,2027-10-22,386
4573735769669594768,6314158174,9444,AMEX,2027-03-21,938
3542094745712317,1314175474,3952,MasterCard,2029-12-31,802
4623949843822666,8064555864,6490,AMEX,2027-03-04,267
6516310833234823,8268799391,1239,MasterCard,2024-06-30,038
501816465873,4594613048,9909,Visa,2029-03-16,105
180055127821722,3945080752,8970,AMEX,2029-09-04,399
213146292844895,90291286,7372,AMEX,2028-08-26,626
345521393095335,7587807287,6795,Visa,2029-03-17,209
180049079359617,969675042,4914,MasterCard,2029-01-22,741
4247933933622224,6014570927,4492,Visa,2029-11-18,150
376027794844828,8795720185,7566,Visa,2024-10-25,411
3598371559751646,7153297861,4375,AMEX,2027-09-18,863
375591265226311,184139005,1364,AMEX,2024-09-16,9095
3535078630719569,5401954136,8092,Visa,2028-12-15,213
5164903192020184,1855753647,8497,AMEX,2029-03-13,369
4314142259432,4907730925,4426,Visa,2027-09-04,234
4360201934689639,7818796362,7436,Visa,2027-11-25,636
567476382872,3652893033,5588,Visa,2026-07-22,401
3582970095347971,8185217905,6154,AMEX,2027-09-28,116
4012351860294671261,7197839866,3727,AMEX,2024-08-26,633
2706114670108994,6577283735,5969,AMEX,2026-12-04,905
6011111929762176,9675834125,2545,MasterCard,2025-09-25,6243
4811790070508,5642546644,9191,MasterCard,2024-10-19,225
180095633140050,5263844683,1934,Visa,2029-11-25,156
3570197336039605,3953802309,2458,AMEX,2025-07-17,252
3566027868869697,5191862732,6942,MasterCard,2024-08-16,464
30334370640986,9969986087,5674,MasterCard,2026-05-06,979
2281216581842364,6437058542,9326,Visa,2029-08-15,058
676153555799,372432720,4871,Visa,2027-08-05,112
6528784899903347,2936475553,2101,Visa,2026-10-21,612
4957538772031464730,761054938,4704,MasterCard,2024-09-25,824
585292055118,8676237122,2256,MasterCard,2027-05-28,029
6011961483932569,2579297598,4101,AMEX,2027-08-17,638
3539621656991616,7361767489,1253,Visa,2025-06-11,480
373999079525236,9695022648,8843,MasterCard,2025-07-21,1584
180035490441209,4502390319,6927,MasterCard,2028-01-03,359
676324540555,2724119221,2325,AMEX,2024-11-20,886
4339038250701784733,1456658765,7711,Visa,2028-02-06,757
30176661099392,2010147999,7384,MasterCard,2029-05-01,131
4527276706386569245,5692306097,2166,MasterCard,2029-06-03,904
2265984166546953,4287698708,7310,MasterCard,2027-02-07,833
180062594925424,7420978024,7365,AMEX,2027-03-03,728
3580405346590675,3408169741,3141,MasterCard,2025-04-01,480
4445295748258,9632357377,5984,Visa,2028-04-16,131
501823851388,9891728354,8719,MasterCard,2026-08-24,262
30094128066104,6055875755,8497,MasterCard,2029-06-21,965
4401340556090931,5569245913,6043,Visa,2028-06-30,837
501821568026,784271181,9928,MasterCard,2025-02-24,844
060469583128,1918108742,8146,Visa,2028-05-27,729
343293917206689,9720642231,4204,AMEX,2027-11-20,509
2459309230659887,6897110910,1155,Visa,2025-07-27,435
30538476307528,824447559,2588,Visa,2025-08-22,6753
3595156811782460,8580533331,1950,MasterCard,2029-11-13,2106
378991697099590,9973578922,7269,Visa,2028-11-25,887
