TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
40508899,7228279614,2022-03-27,Transfer,4797.81,Agreement many way institution.
80284300,8404310655,2022-10-07,Deposit,5906.89,Open one sound much situation.
90331687,3305258634,2022-03-30,Payment,6040.76,Outside last challenge land.
88093031,4130691125,2023-03-29,Transfer,668.67,Over career word Congress six current cell cover.
91432012,6700313659,2020-11-27,Deposit,4756.11,Stuff artist must or get time ahead.
12135613,2813368214,2023-03-05,Withdrawal,1998.95,What require must fact when forget person.
73457,8824677073,2022-06-07,Payment,2771.1,Task reduce teacher challenge coach understand two.
4484695,3194425473,2021-10-26,Transfer,4373.03,Place it government.
6080939,508293036,2021-07-27,Withdrawal,9354.67,Ten we represent hand.
39719708,3603958664,2021-08-11,Transfer,3243.43,Fire price likely during time strong let.
54633716,1498101553,2020-01-11,Deposit,5460.67,World staff couple.
89593562,7150979910,2021-12-11,Payment,9922.44,Single lead shake skin.
47627509,97663051,2021-05-09,Deposit,6309.41,So produce push response young how page camera.
46651207,1032700489,2021-04-28,Deposit,5309.93,Goal material clear agreement.
18004365,2558929940,2022-02-27,Transfer,9499.83,Stay issue onto send whole beyond and.
24827097,6692442332,2020-06-05,Withdrawal,9542.13,Include specific way late federal TV trial.
62540410,3570633535,2020-10-20,Deposit,1101.72,Pay feel blood especially authority machine.
35481802,8852670288,2023-02-07,Deposit,7809.27,Hot to interest.
51967574,7162884663,2021-08-21,Payment,7513.45,Really from end must smile serious wife.
14011494,6332615565,2021-12-05,Deposit,2248.42,Long hope character.
2872141,2217263568,2021-12-28,Deposit,4235.13,Writer area set.
70970704,1195653885,2023-01-22,Deposit,3905.01,Tv out upon never important.
77379140,9126619713,2020-07-08,Deposit,6059.73,Account west there side two someone less.
48151053,8626906790,2022-11-30,Deposit,3065.72,Process current area foot number seven activity.
79954486,7300494366,2021-05-10,Deposit,491.1,Job smile claim next among learn.
48362279,1255605352,2022-08-21,Payment,227.16,All enjoy save between research.
37727033,3126746356,2020-06-03,Payment,9352.56,Son staff word.
98248282,3951680725,2022-02-10,Payment,9042.75,Who modern expect rate right Congress somebody.
2285572,4944868831,2020-06-19,Transfer,3575.25,Word that that much this.
39448517,9241690368,2023-02-10,Payment,6300.38,Yourself who they state.
15379869,9844106040,2020-06-29,Withdrawal,6504.59,Dog red company analysis value company.
30186770,6721437133,2020-03-20,Withdrawal,8573.56,Five hair music tend only future.
79861315,9798722595,2021-12-26,Payment,3084.63,Receive address face north field low own.
79398073,6335122177,2020-09-06,Transfer,3817.67,Long shoulder least together.
29395102,4957844517,2021-07-15,Payment,2864.34,Thing knowledge three animal quickly to.
78606366,8477120600,2020-04-19,Transfer,5690.98,Answer article maybe concern style.
9741129,1508084182,2022-01-02,Transfer,3682.47,Policy boy third start hundred item education.
77453937,4375863368,2022-12-07,Deposit,9332.13,Feel enter cut heart although one teacher fill.
71608167,8582690815,2021-08-07,Withdrawal,9688.13,Mr board window decide fine.
38622097,3472739340,2023-01-21,Payment,5896.41,Imagine run new live position ten order.
25304573,4249286595,2020-06-04,Deposit,8759.32,Issue source exactly seem visit coach.
2941559,5656079707,2021-05-03,Withdrawal,1463.99,Strategy wish million buy.
92941947,7835953953,2021-12-14,Deposit,2863.45,Forget exist never throw modern.
93895974,1044078329,2020-08-18,Transfer,132.87,Former second do government.
89222070,4857098828,2022-11-02,Deposit,6042.15,Degree along before partner thank society with happy.
4031559,2547559920,2020-06-23,Transfer,5099.29,Bring court various me suddenly anything.
95063249,9106482723,2020-08-14,Transfer,9977.14,Get course own personal dream ask.
65696537,4607405372,2020-01-21,Payment,4138.67,Case ready very good why away.
88283255,2315316344,2021-03-23,Transfer,9509.54,Wind large so picture.
36836998,1500674066,2021-11-21,Withdrawal,8586.79,East summer product it cost.
30143142,7290664821,2020-12-26,Payment,8245.1,Over pick believe.
98622068,8248371228,2022-02-02,Payment,9658.43,Hit form away story small.
60360114,5144445016,2020-09-25,Payment,212.31,Seat trip join including possible personal.
6625704,6611972852,2020-08-19,Withdrawal,2677.65,Drop home yet direction voice find car.
15726849,5522134956,2021-01-28,Payment,9946.87,System reality what within general enter.
84331158,7499494755,2022-02-15,Withdrawal,5498.58,Republican build my direction.
51235771,9425554798,2022-06-03,Withdrawal,9633.68,Compare rest enough almost.
79431333,5721002652,2020-08-02,Deposit,9844.71,Subject suddenly black management relationship out something.
31714283,1231464439,2020-12-14,Withdrawal,3409.43,Poor attack area their.
425096,4367933161,2022-12-01,Payment,126.62,Entire seem drug always them along various.
72904223,4590380681,2020-04-18,Deposit,9576.95,Sound go wall economy box light receive maintain.
54737524,433900348,2020-04-10,Payment,9277.78,Talk enough better seek the sea.
43479541,6682777467,2020-02-28,Payment,819.92,Beautiful west guy election culture decide.
12023863,6250375527,2022-07-01,Payment,4526.71,Material stand follow.
48510299,8762619583,2020-09-05,Payment,2316.3,Might tree beautiful statement.
74664759,9274959045,2022-01-01,Withdrawal,5550.8,Foot these role feel.
42103209,7489695257,2022-11-14,Payment,451.78,Cost realize majority a but Republican.
45209708,7000310542,2020-03-05,Payment,9432.45,Low skin company operation part news.
26031314,1410532715,2020-09-07,Transfer,2701.34,Several ball public.
94175254,8411173210,2020-11-16,Payment,8803.58,Can hot must pull risk.
21041394,590811071,2021-01-04,Withdrawal,8797.73,None pull pick friend interesting defense.
66483405,7575426735,2022-12-18,Withdrawal,2192.21,Technology benefit recent friend rich record.
30603078,870913201,2022-02-20,Payment,5680.34,Say particular very cultural draw among work teacher.
62342891,3331803430,2021-03-12,Withdrawal,684.2,Team manager control.
59289884,2839154597,2020-01-31,Payment,5740.59,Whom worker technology stage and long thousand address.
64521430,8323630921,2021-07-21,Payment,1962.46,Trip company some good course.
81400805,3353309246,2020-11-06,Deposit,4743.23,Through car moment yourself nature or chair.
97446954,8314608048,2021-08-25,Transfer,3231.41,Laugh marriage cause daughter machine television language.
17371228,589087339,2021-05-20,Withdrawal,663.35,Opportunity toward democratic avoid.
28105171,1803527459,2021-04-22,Payment,502.33,Red standard fact really draw.
96430049,6903331087,2022-08-17,Payment,8687.36,Myself whose out serve over.
70669928,1144890312,2021-03-20,Payment,3430.56,Over event organization box produce.
94676354,669229190,2020-07-22,Deposit,1218.06,Mean individual form east hundred.
60580666,4799042190,2022-09-04,Transfer,5508.76,Church subject relationship send health keep step.
39455751,2435309807,2023-01-06,Transfer,9890.89,Product bed western picture.
99428243,3743947410,2021-07-07,Payment,1872.94,Open think different oil night office.
12976302,2812963001,2022-11-11,Payment,4745.39,Art party purpose someone.
39857045,3771891607,2020-08-26,Deposit,4734.47,Data weight citizen heavy.
19354300,1615651414,2022-06-16,Withdrawal,6734.33,Through hospital easy eat position wonder same.
22751247,8902559888,2020-11-03,Deposit,8899.09,Into drive big bad.
5245873,9895661762,2021-02-10,Transfer,5603.66,Mention argue pressure five both.
83020416,8483145227,2022-07-17,Payment,1577.25,Decade send career raise outside half fall.
97175946,7440643682,2020-09-17,Transfer,234.87,Subject while magazine.
81492129,637276012,2022-03-30,Payment,5337.38,Member drug by growth pick improve.
32589265,1728260029,2023-03-17,Transfer,5220.65,Poor board analysis guess organization world exactly.
45334669,5914521328,2020-01-30,Transfer,4565.41,Live tree son stuff.
31678981,8257328815,2022-02-23,Transfer,2376.94,Candidate current edge during.
352207,6825854247,2022-12-16,Withdrawal,4137.57,Such boy including white let generation record.
40364318,1253901679,2022-08-16,Withdrawal,4274.94,Thousand through make explain.
22417482,392449717,2020-03-21,Withdrawal,2465.51,Indeed medical we same daughter real table.
30229001,9094220298,2021-06-06,Deposit,8485.52,Kitchen special loss only.
34252560,1544031009,2022-07-05,Withdrawal,7118.29,Choose many central when day itself offer.
33803227,237023981,2020-03-13,Transfer,3795.62,Over professor together girl mission any.
92293531,7503848262,2021-06-17,Payment,3068.98,Hour my machine.
91695954,1707906579,2021-10-18,Deposit,9123.49,Sort discussion argue face less.
1672002,5561722448,2022-12-02,Payment,298.17,Now again peace country dinner kid game all.
36870907,5921397229,2020-05-02,Transfer,2219.6,Your third word tax question.
27172109,2308155526,2021-07-18,Payment,7996.41,Need expect born include short society mention.
73200980,2718884298,2023-03-28,Transfer,3139.14,Stay despite reduce away name.
29324061,4853511693,2021-10-22,Transfer,7633.44,Ten own benefit up.
48678112,7862429615,2021-10-28,Withdrawal,4148.49,Close rule how indeed answer fund organization machine.
31615476,3230203371,2020-01-30,Transfer,430.5,Though whatever all attack so option.
14929423,5244328230,2022-10-07,Withdrawal,7789.1,Realize evidence listen big individual.
82056210,8989602125,2020-07-13,Withdrawal,7408.6,Foreign poor eat building walk together.
85453151,3316131590,2021-05-14,Deposit,3217.2,Star cut ever financial best.
63150242,8852250839,2020-06-09,Transfer,224.96,Cultural your after degree yourself send.
29220927,1229018264,2021-06-07,Withdrawal,602.32,Maintain of ground kid executive bring.
45841668,1344880940,2022-08-08,Transfer,5779.68,Shake environment second then right contain line authority.
88317334,6068205660,2023-02-25,Transfer,2410.1,It pull box despite environmental happy.
78475257,6299163008,2020-10-31,Deposit,9875.02,Partner back when allow know.
58912722,1260645219,2020-02-06,Deposit,3862.2,Effort beat across be fill.
5614848,7051978554,2021-09-07,Transfer,6126.62,Stock fund well measure piece only help.
73827395,894300340,2020-08-25,Payment,2259.79,Plan area individual share no carry.
70227318,3960021473,2021-05-28,Deposit,3776.73,Key drive apply agent someone responsibility though.
45542425,5760489321,2020-12-29,Withdrawal,1422.0,Sure source culture shake our.
97333947,3898812635,2021-08-27,Deposit,287.78,Example she sound answer say.
73151112,2544223936,2021-07-09,Deposit,7332.34,Then often magazine nation.
51934322,9787099932,2020-04-18,Withdrawal,1612.62,Evidence in future black.
12605374,8956559952,2020-05-02,Withdrawal,213.55,Suddenly fund benefit color.
3266100,1898873590,2020-12-16,Deposit,7982.75,Hard inside statement general operation possible culture.
26035357,2200606205,2022-03-16,Deposit,5515.97,Draw radio network realize capital.
74478383,6499216205,2021-02-08,Payment,116.43,Environmental I she board probably fall decade.
91665955,827632555,2021-05-08,Withdrawal,7223.15,Reach health method.
376436,3212001817,2020-12-13,Withdrawal,9831.04,Catch hundred yes bar consider PM.
6690439,9220501428,2020-03-29,Transfer,218.27,Dark personal less none free beat director be.
8373400,2949090920,2021-09-30,Transfer,8298.2,Until loss cold discuss.
92929302,6504096890,2022-01-10,Transfer,1260.95,Your main suffer reality beautiful air into though.
17689406,8249290685,2021-08-30,Payment,3023.81,Travel knowledge population any size out table our.
83776810,3705840536,2021-04-14,Withdrawal,6703.92,Between car imagine land.
66137815,3755530480,2021-08-01,Transfer,5189.28,Walk west about from side.
99864425,3635217031,2023-03-25,Deposit,8266.29,Free teacher subject glass sort second.
89618214,9023534106,2022-07-02,Deposit,7541.46,When year opportunity character behavior outside radio.
43311020,7822850417,2020-05-12,Payment,7492.07,Summer explain Democrat weight few.
15205814,4754185561,2020-09-27,Transfer,6382.34,Relationship possible south rock sense.
60252443,6726377877,2020-07-29,Transfer,1260.35,Line amount crime.
79423416,4482483694,2020-08-22,Withdrawal,3102.98,Available manager play once do pull.
34141134,6812507716,2020-11-25,Transfer,3112.11,Produce body save computer hear.
35728652,7513128440,2020-10-13,Withdrawal,6955.17,Computer little them hope.
53860562,4175120079,2022-06-10,Payment,7055.33,Receive price carry hit carry none.
17951669,3164992348,2020-04-17,Transfer,6508.84,Ball along change system minute trial news.
20507044,1932498605,2022-07-09,Payment,7743.59,In second tell.
9463267,3206529174,2021-08-07,Transfer,5589.03,Kid huge some collection send although.
20805244,6972787697,2020-11-29,Deposit,475.25,Site who measure upon simply open citizen.
20736362,2519527032,2021-11-13,Withdrawal,3271.88,Final hotel medical white.
16974369,1406733576,2022-10-17,Payment,8430.09,Art some you really.
97928407,1763196020,2020-02-22,Transfer,2374.81,Job large so law opportunity hope story.
98785025,9879682590,2020-06-28,Transfer,4226.07,Wind once degree lot sea challenge.
72783389,3357835107,2020-03-29,Transfer,8811.18,Go price exist knowledge.
10428451,2785274026,2022-12-18,Payment,7192.81,Check point full whether in federal.
17303474,2875847637,2022-02-20,Deposit,2903.65,None line argue radio expect.
90051410,6451093420,2020-04-06,Deposit,7144.69,Suddenly none movement with house production including.
82840774,4789967912,2020-10-09,Deposit,8606.32,Day eight care daughter.
20791506,9522155819,2021-07-18,Transfer,4453.05,Player effort cold win lead.
56347603,6414673691,2021-06-04,Transfer,2245.85,Rate board design agreement trial smile information.
6623085,4166502484,2021-08-30,Transfer,5296.5,Claim large reflect data point when.
67528625,6431983031,2020-05-25,Transfer,9175.78,Others lay land beautiful.
2834550,5945418240,2021-07-19,Withdrawal,3153.56,Political manage reflect.
16133996,8599460779,2021-03-04,Transfer,9395.44,Eye oil eat ago parent no.
66768069,8033241646,2022-03-02,Payment,3572.42,Inside I marriage act art.
92427208,7190111041,2021-06-07,Withdrawal,807.99,None by provide because bring policy something write.
